,Season,SecondaryTourney,TeamID
1151,2013,CIT,1464
1152,2013,NIT,1104
1153,2013,NIT,1113
1154,2013,NIT,1124
1155,2013,NIT,1140
1156,2013,NIT,1149
1157,2013,NIT,1150
1158,2013,NIT,1176
1159,2013,NIT,1178
1160,2013,NIT,1199
1161,2013,NIT,1232
1162,2013,NIT,1234
1163,2013,NIT,1246
1164,2013,NIT,1253
1165,2013,NIT,1256
1166,2013,NIT,1268
1167,2013,NIT,1269
1168,2013,NIT,1273
1169,2013,NIT,1310
1170,2013,NIT,1313
1171,2013,NIT,1318
1172,2013,NIT,1325
1173,2013,NIT,1344
1174,2013,NIT,1352
1175,2013,NIT,1372
1176,2013,NIT,1379
1177,2013,NIT,1385
1178,2013,NIT,1386
1179,2013,NIT,1390
1180,2013,NIT,1392
1181,2013,NIT,1397
1182,2013,NIT,1438
1183,2013,NIT,1449
1184,2014,CBI,1201
1185,2014,CBI,1214
1186,2014,CBI,1229
1187,2014,CBI,1287
1188,2014,CBI,1330
1189,2014,CBI,1333
1190,2014,CBI,1336
1191,2014,CBI,1343
1192,2014,CBI,1347
1193,2014,CBI,1355
1194,2014,CBI,1373
1195,2014,CBI,1392
1196,2014,CBI,1401
1197,2014,CBI,1408
1198,2014,CBI,1431
1199,2014,CBI,1461
1200,2014,CIT,1103
1201,2014,CIT,1106
1202,2014,CIT,1135
1203,2014,CIT,1145
1204,2014,CIT,1151
1205,2014,CIT,1156
1206,2014,CIT,1162
1207,2014,CIT,1185
1208,2014,CIT,1187
1209,2014,CIT,1190
1210,2014,CIT,1213
1211,2014,CIT,1221
1212,2014,CIT,1236
1213,2014,CIT,1283
1214,2014,CIT,1293
1215,2014,CIT,1294
1216,2014,CIT,1303
1217,2014,CIT,1313
1218,2014,CIT,1315
1219,2014,CIT,1325
1220,2014,CIT,1334
1221,2014,CIT,1340
1222,2014,CIT,1346
1223,2014,CIT,1358
1224,2014,CIT,1360
1225,2014,CIT,1367
1226,2014,CIT,1394
1227,2014,CIT,1406
1228,2014,CIT,1434
1229,2014,CIT,1440
1230,2014,CIT,1460
1231,2014,CIT,1463
1232,2014,NIT,1116
1233,2014,NIT,1125
1234,2014,NIT,1131
1235,2014,NIT,1143
1236,2014,NIT,1155
1237,2014,NIT,1172
1238,2014,NIT,1195
1239,2014,NIT,1199
1240,2014,NIT,1207
1241,2014,NIT,1208
1242,2014,NIT,1209
1243,2014,NIT,1219
1244,2014,NIT,1228
1245,2014,NIT,1232
1246,2014,NIT,1233
1247,2014,NIT,1256
1248,2014,NIT,1261
1249,2014,NIT,1278
1250,2014,NIT,1281
1251,2014,NIT,1352
1252,2014,NIT,1362
1253,2014,NIT,1374
1254,2014,NIT,1379
1255,2014,NIT,1385
1256,2014,NIT,1388
1257,2014,NIT,1405
1258,2014,NIT,1414
1259,2014,NIT,1428
1260,2014,NIT,1430
1261,2014,NIT,1436
1262,2014,NIT,1452
1263,2014,NIT,1453
1264,2015,CBI,1160
1265,2015,CBI,1175
1266,2015,CBI,1185
1267,2015,CBI,1205
1268,2015,CBI,1220
1269,2015,CBI,1260
1270,2015,CBI,1273
1271,2015,CBI,1331
1272,2015,CBI,1337
1273,2015,CBI,1347
1274,2015,CBI,1351
1275,2015,CBI,1364
1276,2015,CBI,1370
1277,2015,CBI,1392
1278,2015,CBI,1419
1279,2015,CBI,1436
1280,2015,CIT,1132
1281,2015,CIT,1145
1282,2015,CIT,1156
1283,2015,CIT,1170
1284,2015,CIT,1171
1285,2015,CIT,1183
1286,2015,CIT,1184
1287,2015,CIT,1191
1288,2015,CIT,1195
1289,2015,CIT,1213
1290,2015,CIT,1219
1291,2015,CIT,1230
1292,2015,CIT,1236
1293,2015,CIT,1241
1294,2015,CIT,1245
1295,2015,CIT,1271
1296,2015,CIT,1292
1297,2015,CIT,1306
1298,2015,CIT,1312
1299,2015,CIT,1313
1300,2015,CIT,1319
1301,2015,CIT,1322
1302,2015,CIT,1324
1303,2015,CIT,1339
1304,2015,CIT,1358
1305,2015,CIT,1367
1306,2015,CIT,1384
1307,2015,CIT,1394
1308,2015,CIT,1404
1309,2015,CIT,1418
1310,2015,CIT,1423
1311,2015,CIT,1444
1312,2015,NIT,1104
1313,2015,NIT,1113
1314,2015,NIT,1137
1315,2015,NIT,1141
1316,2015,NIT,1149
1317,2015,NIT,1161
1318,2015,NIT,1163
1319,2015,NIT,1203
1320,2015,NIT,1228
1321,2015,NIT,1229
1322,2015,NIT,1233
1323,2015,NIT,1256
1324,2015,NIT,1274
1325,2015,NIT,1285
1326,2015,NIT,1293
1327,2015,NIT,1300
1328,2015,NIT,1330
1329,2015,NIT,1338
1330,2015,NIT,1348
1331,2015,NIT,1350
1332,2015,NIT,1355
1333,2015,NIT,1383
1334,2015,NIT,1388
1335,2015,NIT,1390
1336,2015,NIT,1396
1337,2015,NIT,1401
1338,2015,NIT,1409
1339,2015,NIT,1413
1340,2015,NIT,1431
1341,2015,NIT,1435
1342,2015,NIT,1453
1343,2015,NIT,1456
1426,2017,CBI,1157
1427,2017,CBI,1186
1428,2017,CBI,1203
1429,2017,CBI,1204
1430,2017,CBI,1206
1431,2017,CBI,1214
1432,2017,CBI,1227
1433,2017,CBI,1259
1434,2017,CBI,1282
1435,2017,CBI,1349
1436,2017,CBI,1362
1437,2017,CBI,1392
1438,2017,CBI,1405
1439,2017,CBI,1430
1440,2017,CBI,1453
1441,2017,CBI,1461
1442,2017,CIT,1107
1443,2017,CIT,1123
1444,2017,CIT,1144
1445,2017,CIT,1145
1446,2017,CIT,1168
1447,2017,CIT,1193
1448,2017,CIT,1202
1449,2017,CIT,1209
1450,2017,CIT,1223
1451,2017,CIT,1225
1452,2017,CIT,1236
1453,2017,CIT,1239
1454,2017,CIT,1249
1455,2017,CIT,1251
1456,2017,CIT,1313
1457,2017,CIT,1359
1458,2017,CIT,1367
1459,2017,CIT,1372
1460,2017,CIT,1384
1461,2017,CIT,1389
1462,2017,CIT,1394
1463,2017,CIT,1402
1464,2017,CIT,1404
1465,2017,CIT,1420
1466,2017,CIT,1421
1467,2017,CIT,1451
1468,2017,NIT,1103
1469,2017,NIT,1104
1470,2017,NIT,1125
1471,2017,NIT,1129
1472,2017,NIT,1140
1473,2017,NIT,1143
1474,2017,NIT,1155
1475,2017,NIT,1158
1476,2017,NIT,1160
1477,2017,NIT,1161
1478,2017,NIT,1167
1479,2017,NIT,1201
1480,2017,NIT,1208
1481,2017,NIT,1210
1482,2017,NIT,1222
1483,2017,NIT,1228
1484,2017,NIT,1229
1485,2017,NIT,1231
1486,2017,NIT,1234
1487,2017,NIT,1279
1488,2017,NIT,1284
1489,2017,NIT,1324
1490,2017,NIT,1350
1491,2017,NIT,1377
1492,2017,NIT,1393
1493,2017,NIT,1395
1494,2017,NIT,1414
1495,2017,NIT,1416
1496,2017,NIT,1422
1497,2017,NIT,1426
1498,2017,NIT,1428
1499,2017,NIT,1434
1500,2018,CBI,1144
1501,2018,CBI,1145
1502,2018,CBI,1146
1503,2018,CBI,1159
1504,2018,CBI,1186
1505,2018,CBI,1213
1506,2018,CBI,1240
1507,2018,CBI,1273
1508,2018,CBI,1275
1509,2018,CBI,1309
1510,2018,CBI,1317
1511,2018,CBI,1362
1512,2018,CBI,1370
1513,2018,CBI,1377
1514,2018,CBI,1410
1515,2018,CBI,1430
1516,2018,CIT,1101
1517,2018,CIT,1122
1518,2018,CIT,1141
1519,2018,CIT,1179
1520,2018,CIT,1185
1521,2018,CIT,1216
1522,2018,CIT,1227
1523,2018,CIT,1236
1524,2018,CIT,1249
1525,2018,CIT,1251
1526,2018,CIT,1294
1527,2018,CIT,1299
1528,2018,CIT,1310
1529,2018,CIT,1340
1530,2018,CIT,1358
1531,2018,CIT,1360
1532,2018,CIT,1384
1533,2018,CIT,1419
1534,2018,CIT,1427
1535,2018,CIT,1459
1536,2018,NIT,1124
1537,2018,NIT,1129
1538,2018,NIT,1130
1539,2018,NIT,1140
1540,2018,NIT,1195
1541,2018,NIT,1214
1542,2018,NIT,1217
1543,2018,NIT,1257
1544,2018,NIT,1261
1545,2018,NIT,1266
1546,2018,NIT,1280
1547,2018,NIT,1292
1548,2018,NIT,1297
1549,2018,NIT,1304
1550,2018,NIT,1323
1551,2018,NIT,1329
1552,2018,NIT,1332
1553,2018,NIT,1336
1554,2018,NIT,1351
1555,2018,NIT,1368
1556,2018,NIT,1388
1557,2018,NIT,1390
1558,2018,NIT,1396
1559,2018,NIT,1413
1560,2018,NIT,1418
1561,2018,NIT,1421
1562,2018,NIT,1425
1563,2018,NIT,1428
1564,2018,NIT,1436
1565,2018,NIT,1443
1566,2018,NIT,1447
1567,2018,NIT,1449
1568,2019,CBI,1135
1569,2019,CBI,1141
1570,2019,CBI,1157
1571,2019,CBI,1169
1572,2019,CBI,1177
1573,2019,CBI,1213
1574,2019,CBI,1224
1575,2019,CBI,1255
1576,2019,CBI,1258
1577,2019,CBI,1378
1578,2019,CBI,1379
1579,2019,CBI,1392
1580,2019,CBI,1412
1581,2019,CBI,1430
1582,2019,CBI,1452
1583,2019,CBI,1465
1584,2019,CIT,1149
1585,2019,CIT,1165
1586,2019,CIT,1167
1587,2019,CIT,1168
1588,2019,CIT,1179
1589,2019,CIT,1190
1590,2019,CIT,1194
1591,2019,CIT,1198
1592,2019,CIT,1212
1593,2019,CIT,1214
1594,2019,CIT,1237
1595,2019,CIT,1245
1596,2019,CIT,1267
1597,2019,CIT,1309
1598,2019,CIT,1312
1599,2019,CIT,1342
1600,2019,CIT,1346
1601,2019,CIT,1352
1602,2019,CIT,1370
1603,2019,CIT,1381
1604,2019,CIT,1383
1605,2019,CIT,1402
1606,2019,CIT,1410
1607,2019,CIT,1411
1608,2019,CIT,1419
1609,2019,CIT,1453
1610,2019,NIT,1104
1611,2019,NIT,1116
1612,2019,NIT,1139
1613,2019,NIT,1144
1614,2019,NIT,1155
1615,2019,NIT,1160
1616,2019,NIT,1166
1617,2019,NIT,1172
1618,2019,NIT,1173
1619,2019,NIT,1202
1620,2019,NIT,1207
1621,2019,NIT,1217
1622,2019,NIT,1220
1623,2019,NIT,1231
1624,2019,NIT,1252
1625,2019,NIT,1260
1626,2019,NIT,1272
1627,2019,NIT,1301
1628,2019,NIT,1304
1629,2019,NIT,1313
1630,2019,NIT,1344
1631,2019,NIT,1355
1632,2019,NIT,1358
1633,2019,NIT,1360
1634,2019,NIT,1384
1635,2019,NIT,1395
1636,2019,NIT,1400
1637,2019,NIT,1405
1638,2019,NIT,1422
1639,2019,NIT,1455
1640,2019,NIT,1460
1641,2019,NIT,1462
1642,2021,CBI,1119
1643,2021,CBI,1132
1644,2021,CBI,1136
1645,2021,CBI,1157
1646,2021,CBI,1255
1647,2021,CBI,1337
1648,2021,CBI,1391
1649,2021,CBI,1468
1650,2021,NIT,1129
1651,2021,NIT,1138
1652,2021,NIT,1161
1653,2021,NIT,1172
1654,2021,NIT,1173
1655,2021,NIT,1256
1656,2021,NIT,1272
1657,2021,NIT,1279
1658,2021,NIT,1280
1659,2021,NIT,1301
1660,2021,NIT,1350
1661,2021,NIT,1374
1662,2021,NIT,1387
1663,2021,NIT,1388
1664,2021,NIT,1405
1665,2021,NIT,1443
1666,2022,CBI,1101
1667,2022,CBI,1131
1668,2022,CBI,1179
1669,2022,CBI,1194
1670,2022,CBI,1236
1671,2022,CBI,1292
1672,2022,CBI,1294
1673,2022,CBI,1325
1674,2022,CBI,1349
1675,2022,CBI,1372
1676,2022,CBI,1407
1677,2022,CBI,1421
1678,2022,CBI,1422
1679,2022,CBI,1423
1680,2022,CBI,1440
1681,2022,CBI,1465
1682,2022,NIT,1108
1683,2022,NIT,1125
1684,2022,NIT,1140
1685,2022,NIT,1156
1686,2022,NIT,1160
1687,2022,NIT,1173
1688,2022,NIT,1196
1689,2022,NIT,1233
1690,2022,NIT,1253
1691,2022,NIT,1280
1692,2022,NIT,1283
1693,2022,NIT,1311
1694,2022,NIT,1317
1695,2022,NIT,1320
1696,2022,NIT,1328
1697,2022,NIT,1332
1698,2022,NIT,1343
1699,2022,NIT,1365
1700,2022,NIT,1374
1701,2022,NIT,1382
1702,2022,NIT,1387
1703,2022,NIT,1401
1704,2022,NIT,1402
1705,2022,NIT,1405
1706,2022,NIT,1406
1707,2022,NIT,1429
1708,2022,NIT,1433
1709,2022,NIT,1435
1710,2022,NIT,1438
1711,2022,NIT,1448
1712,2022,NIT,1450
1713,2022,NIT,1462
1714,2022,TBC,1111
1715,2022,TBC,1157
1716,2022,TBC,1178
1717,2022,TBC,1186
1718,2022,TBC,1195
1719,2022,TBC,1201
1720,2022,TBC,1245
1721,2022,TBC,1271
1722,2022,TBC,1288
1723,2022,TBC,1309
1724,2022,TBC,1339
1725,2022,TBC,1367
1726,2022,TBC,1368
1727,2022,TBC,1375
1728,2022,TBC,1381
1729,2022,TBC,1431
1730,2022,TBC,1442
1731,2022,TBC,1464
1732,2023,CBI,1150
1733,2023,CBI,1156
1734,2023,CBI,1182
1735,2023,CBI,1184
1736,2023,CBI,1232
1737,2023,CBI,1347
1738,2023,CBI,1349
1739,2023,CBI,1363
1740,2023,CBI,1367
1741,2023,CBI,1381
1742,2023,CBI,1391
1743,2023,CBI,1441
1744,2023,CBI,1454
1745,2023,CBI,1466
1746,2023,CBI,1470
1747,2023,CBI,1475
1748,2023,NIT,1108
1749,2023,NIT,1133
1750,2023,NIT,1153
1751,2023,NIT,1155
1752,2023,NIT,1160
1753,2023,NIT,1186
1754,2023,NIT,1196
1755,2023,NIT,1220
1756,2023,NIT,1251
1757,2023,NIT,1276
1758,2023,NIT,1287
1759,2023,NIT,1307
1760,2023,NIT,1317
1761,2023,NIT,1329
1762,2023,NIT,1332
1763,2023,NIT,1353
1764,2023,NIT,1358
1765,2023,NIT,1365
1766,2023,NIT,1371
1767,2023,NIT,1379
1768,2023,NIT,1405
1769,2023,NIT,1412
1770,2023,NIT,1414
1771,2023,NIT,1416
1772,2023,NIT,1430
1773,2023,NIT,1435
1774,2023,NIT,1437
1775,2023,NIT,1439
1776,2023,NIT,1450
1777,2023,NIT,1458
1778,2023,NIT,1463
1779,2023,NIT,1464
