,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
662,1995,138,1113,64,1264,54,N,0
663,1995,138,1163,96,1153,91,N,0
664,1995,138,1242,75,1443,70,N,0
665,1995,138,1246,82,1408,60,N,0
666,1995,138,1268,82,1400,68,N,0
667,1995,138,1329,66,1104,52,N,0
668,1995,138,1438,60,1275,54,N,1
669,1995,138,1448,64,1387,59,N,0
670,1995,139,1116,96,1393,94,N,1
671,1995,139,1207,53,1451,51,N,0
672,1995,139,1269,75,1390,53,N,0
673,1995,139,1272,75,1345,73,N,0
674,1995,139,1280,78,1428,64,N,0
675,1995,139,1314,73,1235,51,N,0
676,1995,139,1409,64,1330,52,N,0
677,1995,139,1417,75,1281,74,N,0
678,1995,143,1163,99,1268,89,N,0
679,1995,143,1246,97,1113,73,N,0
680,1995,143,1314,74,1207,64,N,0
681,1995,143,1417,86,1280,67,N,0
682,1995,144,1116,96,1272,91,N,1
683,1995,144,1269,76,1409,51,N,0
684,1995,144,1329,71,1448,66,N,0
685,1995,144,1438,67,1242,58,N,0
686,1995,145,1314,74,1246,61,N,0
687,1995,145,1417,102,1163,96,N,0
688,1995,146,1116,68,1438,61,N,0
689,1995,146,1329,68,1269,54,N,0
690,1995,152,1116,75,1314,68,N,0
691,1995,152,1417,74,1329,61,N,0
692,1995,154,1417,89,1116,78,N,0
693,1996,136,1116,86,1336,80,N,0
694,1996,136,1163,68,1159,59,N,0
695,1996,136,1180,75,1272,63,N,0
696,1996,136,1185,75,1181,60,N,0
697,1996,136,1208,81,1155,74,N,0
698,1996,136,1235,74,1143,64,N,0
699,1996,136,1246,110,1363,72,N,0
700,1996,136,1266,68,1284,44,N,0
701,1996,136,1269,92,1416,70,N,0
702,1996,136,1280,58,1433,51,N,0
703,1996,136,1343,43,1417,41,N,0
704,1996,136,1345,73,1441,71,N,0
705,1996,136,1390,66,1133,58,N,0
706,1996,136,1393,88,1286,55,N,0
707,1996,136,1428,72,1145,43,N,0
708,1996,136,1439,61,1453,48,N,0
709,1996,137,1112,90,1434,51,N,0
710,1996,137,1130,64,1231,51,N,0
711,1996,137,1153,66,1422,61,N,0
712,1996,137,1207,93,1290,56,N,0
713,1996,137,1210,90,1122,79,N,0
714,1996,137,1234,81,1203,79,N,0
715,1996,137,1242,92,1354,54,N,0
716,1996,137,1257,82,1409,80,N,1
717,1996,137,1307,69,1243,48,N,0
718,1996,137,1314,83,1309,62,N,0
719,1996,137,1365,91,1268,79,N,0
720,1996,137,1396,61,1328,43,N,0
721,1996,137,1400,80,1276,76,N,0
722,1996,137,1403,74,1296,73,N,0
723,1996,137,1437,92,1339,58,N,0
724,1996,137,1448,62,1419,50,N,0
725,1996,138,1116,65,1266,56,N,0
726,1996,138,1163,95,1185,81,N,0
727,1996,138,1208,76,1345,69,N,0
728,1996,138,1246,84,1439,60,N,0
729,1996,138,1269,79,1390,74,N,0
730,1996,138,1280,63,1343,41,N,0
731,1996,138,1393,69,1180,58,N,0
732,1996,138,1428,73,1235,67,N,0
733,1996,139,1112,87,1234,73,N,0
734,1996,139,1153,78,1396,65,N,0
735,1996,139,1207,73,1307,62,N,0
736,1996,139,1210,103,1130,89,N,0
737,1996,139,1242,76,1365,51,N,0
738,1996,139,1257,68,1437,64,N,0
739,1996,139,1403,92,1314,73,N,0
740,1996,139,1448,65,1400,62,N,0
741,1996,143,1207,98,1403,90,N,0
742,1996,143,1246,101,1428,70,N,0
743,1996,143,1269,79,1116,63,N,0
744,1996,143,1448,60,1257,59,N,0
745,1996,144,1153,87,1210,70,N,0
746,1996,144,1242,83,1112,80,N,0
747,1996,144,1280,60,1163,55,N,0
748,1996,144,1393,83,1208,81,N,1
749,1996,145,1246,83,1448,63,N,0
750,1996,145,1269,86,1207,62,N,0
751,1996,146,1280,73,1153,63,N,0
752,1996,146,1393,60,1242,57,N,0
753,1996,152,1246,81,1269,74,N,0
754,1996,152,1393,77,1280,69,N,0
755,1996,154,1246,76,1393,67,N,0
756,1997,136,1112,65,1375,57,N,0
757,1997,136,1130,73,1434,66,N,0
758,1997,136,1143,55,1343,52,N,0
759,1997,136,1153,86,1139,69,N,0
760,1997,136,1158,75,1268,66,N,0
761,1997,136,1160,80,1231,62,N,0
762,1997,136,1234,73,1438,60,N,0
763,1997,136,1235,69,1229,57,N,0
764,1997,136,1242,78,1238,64,N,0
765,1997,136,1246,92,1285,54,N,0
766,1997,136,1314,82,1193,74,N,0
767,1997,136,1345,83,1348,76,N,1
768,1997,136,1386,75,1334,65,N,0
769,1997,136,1417,109,1149,75,N,0
770,1997,136,1437,101,1254,91,N,0
771,1997,136,1462,80,1435,68,N,0
772,1997,137,1150,79,1207,67,N,0
773,1997,137,1151,73,1208,70,N,0
774,1997,137,1155,68,1275,56,N,0
775,1997,137,1164,78,1376,65,N,0
776,1997,137,1181,71,1293,68,N,0
777,1997,137,1228,90,1425,77,N,0
778,1997,137,1257,65,1269,57,N,0
779,1997,137,1278,78,1402,46,N,0
780,1997,137,1307,59,1330,55,N,0
781,1997,137,1344,81,1266,59,N,0
782,1997,137,1390,80,1328,67,N,0
783,1997,137,1396,62,1279,40,N,0
784,1997,137,1400,71,1458,58,N,0
785,1997,137,1409,81,1131,52,N,0
786,1997,137,1428,75,1298,61,N,0
787,1997,137,1448,68,1388,46,N,0
788,1997,138,1112,73,1158,69,N,0
789,1997,138,1143,75,1437,68,N,0
790,1997,138,1235,67,1153,66,N,0
791,1997,138,1242,75,1345,61,N,0
792,1997,138,1246,75,1234,69,N,0
793,1997,138,1314,73,1160,56,N,0
794,1997,138,1386,81,1130,77,N,1
795,1997,138,1417,96,1462,83,N,0
796,1997,139,1151,75,1228,63,N,0
797,1997,139,1155,65,1409,59,N,0
798,1997,139,1257,64,1307,63,N,0
799,1997,139,1278,76,1396,57,N,0
800,1997,139,1344,98,1181,87,N,0
801,1997,139,1390,72,1448,66,N,0
802,1997,139,1400,82,1164,81,N,0
803,1997,139,1428,77,1150,58,N,0
804,1997,143,1246,83,1386,68,N,0
805,1997,143,1278,90,1155,84,N,1
806,1997,143,1417,74,1235,73,N,1
807,1997,143,1428,82,1390,77,N,1
808,1997,144,1112,85,1242,82,N,0
809,1997,144,1257,78,1400,63,N,0
810,1997,144,1314,63,1143,57,N,0
811,1997,144,1344,71,1151,65,N,0
812,1997,145,1246,72,1428,59,N,0
813,1997,145,1278,80,1417,72,N,0
814,1997,146,1112,96,1344,92,N,1
815,1997,146,1314,97,1257,74,N,0
816,1997,152,1112,66,1314,58,N,0
817,1997,152,1246,78,1278,69,N,0
818,1997,154,1112,84,1246,79,N,1
819,1998,136,1112,99,1311,60,N,0
820,1998,136,1116,74,1304,65,N,0
821,1998,136,1150,77,1227,62,N,0
822,1998,136,1153,65,1319,62,N,0
823,1998,136,1163,93,1192,85,N,0
824,1998,136,1228,64,1375,51,N,0
825,1998,136,1229,82,1397,81,N,1
826,1998,136,1231,94,1328,87,N,1
827,1998,136,1268,82,1429,68,N,0
828,1998,136,1277,83,1185,71,N,0
829,1998,136,1314,88,1298,52,N,0
830,1998,136,1343,69,1424,57,N,0
831,1998,136,1350,62,1376,61,N,0
832,1998,136,1428,85,1362,68,N,0
833,1998,136,1449,69,1462,68,N,0
834,1998,136,1452,82,1396,52,N,0
835,1998,137,1178,66,1385,64,N,0
836,1998,137,1181,99,1347,63,N,0
837,1998,137,1199,96,1395,87,N,0
838,1998,137,1242,110,1341,52,N,0
839,1998,137,1246,82,1354,67,N,0
840,1998,137,1276,80,1172,61,N,0
841,1998,137,1307,79,1139,62,N,0
842,1998,137,1329,74,1203,59,N,0
843,1998,137,1345,95,1174,56,N,0
844,1998,137,1348,97,1293,74,N,0
845,1998,137,1387,51,1269,46,N,0
846,1998,137,1390,67,1158,57,N,0
847,1998,137,1393,63,1233,61,N,0
848,1998,137,1417,65,1274,62,N,0
849,1998,137,1434,70,1279,69,N,0
850,1998,137,1444,75,1155,72,N,0
851,1998,138,1112,82,1229,49,N,0
852,1998,138,1163,78,1231,68,N,0
853,1998,138,1268,67,1228,61,N,0
854,1998,138,1277,63,1343,56,N,0
855,1998,138,1314,93,1150,83,N,1
856,1998,138,1428,75,1116,69,N,0
857,1998,138,1449,81,1350,66,N,0
858,1998,138,1452,75,1153,74,N,0
859,1998,139,1181,79,1329,73,N,0
860,1998,139,1246,88,1387,61,N,0
861,1998,139,1345,80,1178,65,N,0
862,1998,139,1348,80,1242,75,N,0
863,1998,139,1390,83,1444,65,N,0
864,1998,139,1393,56,1307,46,N,0
865,1998,139,1417,85,1276,82,N,0
866,1998,139,1434,83,1199,77,N,1
867,1998,143,1112,87,1268,79,N,0
868,1998,143,1163,75,1449,74,N,0
869,1998,143,1314,73,1277,58,N,0
870,1998,143,1428,65,1452,62,N,0
871,1998,144,1181,80,1393,67,N,0
872,1998,144,1246,94,1417,68,N,0
873,1998,144,1348,74,1434,68,N,0
874,1998,144,1390,67,1345,59,N,0
875,1998,145,1314,75,1163,64,N,0
876,1998,145,1428,76,1112,51,N,0
877,1998,146,1246,86,1181,84,N,0
878,1998,146,1390,79,1348,77,N,0
879,1998,152,1246,86,1390,85,N,1
880,1998,152,1428,65,1314,59,N,0
881,1998,154,1246,78,1428,69,N,0
882,1999,136,1116,94,1373,80,N,0
883,1999,136,1120,80,1457,41,N,0
884,1999,136,1163,91,1427,66,N,0
885,1999,136,1166,62,1257,58,N,0
886,1999,136,1178,56,1417,53,N,0
887,1999,136,1196,75,1335,61,N,0
888,1999,136,1211,75,1278,63,N,0
889,1999,136,1231,108,1203,88,N,0
890,1999,136,1234,77,1412,64,N,0
891,1999,136,1268,82,1434,60,N,0
892,1999,136,1307,61,1281,59,N,0
893,1999,136,1326,72,1293,58,N,0
894,1999,136,1329,69,1393,61,N,0
895,1999,136,1385,69,1359,43,N,0
896,1999,136,1390,69,1108,57,N,0
897,1999,136,1451,76,1314,74,N,0
898,1999,137,1150,81,1348,70,N,1
899,1999,137,1153,72,1206,48,N,0
900,1999,137,1181,99,1197,58,N,0
901,1999,137,1242,95,1191,74,N,0
902,1999,137,1246,82,1308,60,N,0
903,1999,137,1274,75,1248,54,N,0
904,1999,137,1275,59,1449,58,N,0
905,1999,137,1277,76,1291,53,N,0
906,1999,137,1279,72,1437,70,N,0
907,1999,137,1283,43,1458,32,N,0
908,1999,137,1328,61,1112,60,N,0
909,1999,137,1345,58,1400,54,N,0
910,1999,137,1396,61,1245,54,N,0
911,1999,137,1397,62,1174,52,N,0
912,1999,137,1409,62,1158,53,N,0
913,1999,137,1428,80,1117,58,N,0
914,1999,138,1120,81,1329,74,N,0
915,1999,138,1163,78,1307,56,N,0
916,1999,138,1196,82,1451,74,N,1
917,1999,138,1211,82,1390,74,N,0
918,1999,138,1234,82,1116,72,N,0
919,1999,138,1268,75,1166,63,N,0
920,1999,138,1326,75,1178,44,N,0
921,1999,138,1385,86,1231,61,N,0
922,1999,139,1181,97,1409,56,N,0
923,1999,139,1246,92,1242,88,N,1
924,1999,139,1275,66,1428,58,N,0
925,1999,139,1277,74,1279,66,N,0
926,1999,139,1283,81,1397,51,N,0
927,1999,139,1328,85,1150,72,N,0
928,1999,139,1345,73,1274,63,N,0
929,1999,139,1396,64,1153,54,N,0
930,1999,143,1163,78,1234,68,N,0
931,1999,143,1211,73,1196,72,N,0
932,1999,143,1326,72,1120,64,N,0
933,1999,143,1385,76,1268,62,N,0
934,1999,144,1181,78,1283,61,N,0
935,1999,144,1246,58,1275,43,N,0
936,1999,144,1277,54,1328,46,N,0
937,1999,144,1396,77,1345,55,N,0
938,1999,145,1163,67,1211,62,N,0
939,1999,145,1326,77,1385,74,N,0
940,1999,146,1181,85,1396,64,N,0
941,1999,146,1277,73,1246,66,N,0
942,1999,152,1163,64,1326,58,N,0
943,1999,152,1181,68,1277,62,N,0
944,1999,154,1163,77,1181,74,N,0
945,2000,136,1112,71,1238,47,N,0
946,2000,136,1120,72,1166,69,N,0
947,2000,136,1211,77,1257,66,N,0
948,2000,136,1235,88,1148,78,N,0
949,2000,136,1246,85,1382,80,N,2
950,2000,136,1261,64,1369,61,N,0
951,2000,136,1268,74,1233,59,N,0
952,2000,136,1277,65,1434,38,N,0
953,2000,136,1328,74,1457,50,N,0
954,2000,136,1345,62,1173,61,N,0
955,2000,136,1385,61,1319,56,N,0
956,2000,136,1393,79,1359,65,N,0
957,2000,136,1400,77,1232,61,N,0
958,2000,136,1417,65,1123,57,N,0
959,2000,136,1428,48,1387,45,N,0
960,2000,136,1458,66,1201,56,N,0
961,2000,137,1153,64,1423,47,N,0
962,2000,137,1163,75,1429,67,N,0
963,2000,137,1181,82,1249,55,N,0
964,2000,137,1196,69,1139,68,N,1
965,2000,137,1228,68,1335,58,N,0
966,2000,137,1242,81,1177,77,N,1
967,2000,137,1274,75,1116,71,N,0
968,2000,137,1314,84,1281,70,N,0
969,2000,137,1326,87,1111,61,N,0
970,2000,137,1329,86,1220,66,N,0
971,2000,137,1337,77,1231,57,N,0
972,2000,137,1371,72,1332,71,N,1
973,2000,137,1390,84,1354,65,N,0
974,2000,137,1396,73,1248,47,N,0
975,2000,137,1397,63,1418,58,N,0
976,2000,137,1409,89,1424,62,N,0
977,2000,138,1211,82,1385,76,N,0
978,2000,138,1235,79,1120,60,N,0
979,2000,138,1261,72,1400,67,N,0
980,2000,138,1277,73,1428,61,N,0
981,2000,138,1345,66,1328,62,N,0
982,2000,138,1393,52,1246,50,N,0
983,2000,138,1417,105,1268,70,N,0
984,2000,138,1458,66,1112,59,N,0
985,2000,139,1181,69,1242,64,N,0
986,2000,139,1196,93,1228,76,N,0
987,2000,139,1274,75,1326,62,N,0
988,2000,139,1314,60,1390,53,N,0
989,2000,139,1329,75,1337,67,N,0
990,2000,139,1371,67,1396,65,N,1
991,2000,139,1397,65,1163,51,N,0
992,2000,139,1409,69,1153,61,N,0
993,2000,143,1235,80,1417,56,N,0
994,2000,143,1277,75,1393,58,N,0
995,2000,143,1345,75,1211,66,N,0
996,2000,143,1458,61,1261,48,N,0
997,2000,144,1196,87,1181,78,N,0
998,2000,144,1314,74,1397,69,N,0
999,2000,144,1329,68,1371,66,N,0
1000,2000,144,1409,80,1274,71,N,0
1001,2000,145,1277,75,1235,64,N,0
1002,2000,145,1458,64,1345,60,N,0
1003,2000,146,1196,77,1329,65,N,0
1004,2000,146,1314,59,1409,55,N,0
1005,2000,152,1196,71,1314,59,N,0
1006,2000,152,1277,53,1458,41,N,0
1007,2000,154,1277,89,1196,76,N,0
1008,2001,134,1322,71,1457,67,N,0
1009,2001,136,1130,68,1381,65,N,0
1010,2001,136,1153,84,1140,59,N,0
1011,2001,136,1181,95,1284,52,N,0
1012,2001,136,1207,63,1116,61,N,0
1013,2001,136,1209,50,1458,49,N,0
1014,2001,136,1214,58,1235,57,N,0
1015,2001,136,1234,69,1166,56,N,0
1016,2001,136,1245,77,1231,73,N,0
1017,2001,136,1246,72,1221,68,N,0
1018,2001,136,1268,83,1206,80,N,0
1019,2001,136,1281,70,1208,68,N,0
1020,2001,136,1386,66,1210,62,N,0
1021,2001,136,1390,89,1422,60,N,0
1022,2001,136,1417,61,1220,48,N,0
1023,2001,136,1425,69,1329,54,N,0
1024,2001,136,1429,77,1326,68,N,1
1025,2001,137,1112,101,1183,76,N,0
1026,2001,137,1139,79,1448,63,N,0
1027,2001,137,1150,70,1397,63,N,0
1028,2001,137,1196,69,1443,56,N,0
1029,2001,137,1201,82,1143,70,N,0
1030,2001,137,1211,86,1438,85,N,0
1031,2001,137,1228,96,1322,54,N,0
1032,2001,137,1232,70,1328,68,N,1
1033,2001,137,1242,99,1169,75,N,0
1034,2001,137,1277,69,1106,35,N,0
1035,2001,137,1279,72,1233,70,N,0
1036,2001,137,1314,70,1343,48,N,0
1037,2001,137,1323,83,1462,71,N,0
1038,2001,137,1336,69,1344,59,N,0
1039,2001,137,1393,79,1218,69,N,0
1040,2001,137,1396,79,1400,65,N,0
1041,2001,138,1153,66,1245,43,N,0
1042,2001,138,1181,94,1281,81,N,0
1043,2001,138,1207,76,1214,57,N,0
1044,2001,138,1246,92,1234,79,N,0
1045,2001,138,1268,79,1209,60,N,0
1046,2001,138,1390,90,1386,83,N,0
1047,2001,138,1417,75,1429,50,N,0
1048,2001,138,1425,74,1130,71,N,0
1049,2001,139,1112,73,1139,52,N,0
1050,2001,139,1211,85,1232,68,N,0
1051,2001,139,1228,79,1150,61,N,0
1052,2001,139,1242,87,1393,58,N,0
1053,2001,139,1277,81,1201,65,N,0
1054,2001,139,1279,59,1323,56,N,0
1055,2001,139,1336,82,1314,74,N,0
1056,2001,139,1396,75,1196,54,N,0
1057,2001,143,1181,76,1417,63,N,0
1058,2001,143,1268,76,1207,66,N,0
1059,2001,143,1390,78,1153,65,N,0
1060,2001,143,1425,80,1246,76,N,0
1061,2001,144,1112,66,1279,56,N,0
1062,2001,144,1228,80,1242,64,N,0
1063,2001,144,1277,77,1211,62,N,0
1064,2001,144,1396,84,1336,72,N,0
1065,2001,145,1181,79,1425,69,N,0
1066,2001,145,1268,87,1390,73,N,0
1067,2001,146,1112,87,1228,81,N,0
1068,2001,146,1277,69,1396,62,N,0
1069,2001,152,1112,80,1277,61,N,0
1070,2001,152,1181,95,1268,84,N,0
1071,2001,154,1181,82,1112,72,N,0
1072,2002,134,1373,81,1108,77,N,0
1073,2002,136,1104,86,1194,78,N,0
1074,2002,136,1112,86,1364,81,N,0
1075,2002,136,1181,84,1457,37,N,0
1076,2002,136,1231,75,1428,56,N,0
1077,2002,136,1242,70,1221,59,N,0
1078,2002,136,1245,69,1329,61,N,0
1079,2002,136,1246,83,1434,68,N,0
1080,2002,136,1281,93,1274,80,N,0
1081,2002,136,1323,82,1150,63,N,0
1082,2002,136,1326,69,1172,64,N,0
1083,2002,136,1332,81,1285,62,N,0
1084,2002,136,1390,84,1443,68,N,0
1085,2002,136,1409,71,1266,69,N,0
1086,2002,136,1423,93,1425,89,N,1
1087,2002,136,1448,83,1337,74,N,0
1088,2002,136,1461,73,1211,66,N,0
1089,2002,137,1143,82,1335,75,N,0
1090,2002,137,1153,90,1131,52,N,0
1091,2002,137,1163,78,1214,67,N,0
1092,2002,137,1166,83,1196,82,N,2
1093,2002,137,1208,85,1293,68,N,0
1094,2002,137,1228,93,1361,64,N,0
1095,2002,137,1268,85,1373,70,N,0
1096,2002,137,1280,70,1270,58,N,0
1097,2002,137,1301,69,1277,58,N,0
1098,2002,137,1328,71,1227,63,N,0
1099,2002,137,1338,71,1148,54,N,0
1100,2002,137,1356,76,1403,68,N,0
1101,2002,137,1400,70,1130,57,N,0
1102,2002,137,1417,80,1279,58,N,0
1103,2002,137,1458,80,1385,70,N,0
1104,2002,137,1462,70,1218,58,N,0
1105,2002,138,1112,68,1461,60,N,0
1106,2002,138,1181,84,1323,77,N,0
1107,2002,138,1231,76,1423,67,N,0
1108,2002,138,1242,86,1390,63,N,0
1109,2002,138,1245,71,1104,58,N,0
1110,2002,138,1246,87,1409,82,N,0
1111,2002,138,1281,83,1326,67,N,0
1112,2002,138,1332,92,1448,87,N,0
1113,2002,139,1163,77,1301,74,N,0
1114,2002,139,1228,72,1166,60,N,0
1115,2002,139,1268,87,1458,57,N,0
1116,2002,139,1328,78,1462,65,N,0
1117,2002,139,1338,63,1143,50,N,0
1118,2002,139,1356,77,1208,75,N,0
1119,2002,139,1400,68,1280,64,N,0
1120,2002,139,1417,105,1153,101,N,2
1121,2002,143,1231,74,1181,73,N,0
1122,2002,143,1245,78,1338,73,N,1
1123,2002,143,1281,82,1417,73,N,0
1124,2002,143,1328,88,1112,67,N,0
1125,2002,144,1163,71,1356,59,N,0
1126,2002,144,1242,73,1228,69,N,0
1127,2002,144,1268,78,1246,68,N,0
1128,2002,144,1332,72,1400,70,N,0
1129,2002,145,1231,81,1245,69,N,0
1130,2002,145,1328,81,1281,75,N,0
1131,2002,146,1242,104,1332,86,N,0
1132,2002,146,1268,90,1163,82,N,0
1133,2002,152,1231,73,1328,64,N,0
1134,2002,152,1268,97,1242,88,N,0
1135,2002,154,1268,64,1231,52,N,0
1136,2003,134,1421,92,1411,84,N,1
1137,2003,136,1112,80,1436,51,N,0
1138,2003,136,1113,84,1272,71,N,0
1139,2003,136,1141,79,1166,73,N,0
1140,2003,136,1143,76,1301,74,N,1
1141,2003,136,1163,58,1140,53,N,0
1142,2003,136,1181,67,1161,57,N,0
1143,2003,136,1211,74,1153,69,N,0
1144,2003,136,1228,65,1443,60,N,0
1145,2003,136,1242,64,1429,61,N,0
1146,2003,136,1266,72,1221,68,N,0
1147,2003,136,1281,72,1356,71,N,0
1148,2003,136,1323,70,1454,69,N,0
1149,2003,136,1328,71,1354,54,N,0
1150,2003,136,1390,77,1360,69,N,0
1151,2003,136,1409,84,1173,71,N,0
1152,2003,136,1458,81,1451,74,N,0
1153,2003,137,1120,65,1386,63,N,1
1154,2003,137,1139,47,1280,46,N,0
1155,2003,137,1196,85,1358,55,N,0
1156,2003,137,1231,67,1104,62,N,0
1157,2003,137,1246,95,1237,64,N,0
1158,2003,137,1257,86,1122,64,N,0
1159,2003,137,1268,75,1423,73,N,0
1160,2003,137,1277,79,1160,64,N,0
1161,2003,137,1329,77,1335,63,N,0
1162,2003,137,1338,87,1447,61,N,0
1163,2003,137,1345,80,1261,56,N,0
1164,2003,137,1393,76,1264,65,N,0
1165,2003,137,1400,82,1421,61,N,0
1166,2003,137,1428,60,1332,58,N,0
1167,2003,137,1448,76,1190,73,N,0
1168,2003,137,1462,71,1407,59,N,0
1169,2003,138,1112,96,1211,95,N,2
1170,2003,138,1163,85,1390,74,N,0
1171,2003,138,1181,86,1141,60,N,0
1172,2003,138,1242,108,1113,76,N,0
1173,2003,138,1266,101,1281,92,N,1
1174,2003,138,1323,68,1228,60,N,0
1175,2003,138,1328,74,1143,65,N,0
1176,2003,138,1458,61,1409,60,N,0
1177,2003,139,1120,68,1448,62,N,0
1178,2003,139,1139,79,1257,71,N,0
1179,2003,139,1246,74,1428,54,N,0
1180,2003,139,1268,77,1462,64,N,0
1181,2003,139,1277,68,1196,46,N,0
1182,2003,139,1338,74,1231,52,N,0
1183,2003,139,1393,68,1329,56,N,0
1184,2003,139,1400,77,1345,67,N,0
1185,2003,143,1112,88,1323,71,N,0
1186,2003,143,1242,69,1181,65,N,0
1187,2003,143,1246,63,1458,57,N,0
1188,2003,143,1266,77,1338,74,N,0
1189,2003,144,1277,60,1268,58,N,0
1190,2003,144,1328,65,1139,54,N,0
1191,2003,144,1393,79,1120,78,N,0
1192,2003,144,1400,82,1163,78,N,0
1193,2003,145,1242,78,1112,75,N,0
1194,2003,145,1266,83,1246,69,N,0
1195,2003,146,1393,63,1328,47,N,0
1196,2003,146,1400,85,1277,76,N,0
1197,2003,152,1242,94,1266,61,N,0
1198,2003,152,1393,95,1400,84,N,0
1199,2003,154,1393,81,1242,78,N,0
1200,2004,134,1197,72,1250,57,N,0
1201,2004,136,1104,65,1356,64,N,0
1202,2004,136,1163,70,1436,53,N,0
1203,2004,136,1177,76,1173,69,N,2
1204,2004,136,1181,96,1106,61,N,0
1205,2004,136,1211,76,1434,49,N,0
1206,2004,136,1264,75,1196,60,N,0
1207,2004,136,1268,86,1431,83,N,0
1208,2004,136,1305,72,1277,66,N,0
1209,2004,136,1314,63,1102,52,N,0
1210,2004,136,1371,80,1112,76,N,0
1211,2004,136,1386,82,1251,63,N,0
1212,2004,136,1390,71,1427,45,N,0
1213,2004,136,1393,80,1140,75,N,0
1214,2004,136,1400,66,1343,49,N,0
1215,2004,136,1403,76,1150,73,N,0
1216,2004,136,1448,79,1433,78,N,0
1217,2004,137,1130,58,1428,51,N,0
1218,2004,137,1153,80,1190,77,N,0
1219,2004,137,1210,65,1320,60,N,0
1220,2004,137,1228,72,1293,53,N,0
1221,2004,137,1242,78,1227,53,N,0
1222,2004,137,1246,96,1197,76,N,0
1223,2004,137,1272,59,1376,43,N,0
1224,2004,137,1280,85,1284,52,N,0
1225,2004,137,1301,61,1418,52,N,0
1226,2004,137,1329,75,1186,56,N,0
1227,2004,137,1334,66,1344,58,N,0
1228,2004,137,1338,53,1416,44,N,0
1229,2004,137,1412,102,1449,100,N,0
1230,2004,137,1435,71,1444,58,N,0
1231,2004,137,1458,76,1350,64,N,0
1232,2004,137,1462,80,1257,70,N,0
1233,2004,138,1104,70,1390,67,N,0
1234,2004,138,1163,72,1177,55,N,0
1235,2004,138,1181,90,1371,62,N,0
1236,2004,138,1305,91,1211,72,N,0
1237,2004,138,1386,70,1403,65,N,0
1238,2004,138,1393,72,1268,70,N,0
1239,2004,138,1400,78,1314,75,N,0
1240,2004,138,1448,84,1264,80,N,0
1241,2004,139,1210,57,1130,54,N,0
1242,2004,139,1228,92,1153,68,N,0
1243,2004,139,1242,78,1334,63,N,0
1244,2004,139,1329,70,1272,53,N,0
1245,2004,139,1338,59,1458,55,N,0
1246,2004,139,1412,76,1246,75,N,0
1247,2004,139,1435,75,1301,73,N,0
1248,2004,139,1462,89,1280,74,N,0
1249,2004,143,1104,80,1393,71,N,0
1250,2004,143,1163,73,1435,53,N,0
1251,2004,143,1329,63,1338,51,N,0
1252,2004,143,1386,84,1448,80,N,0
1253,2004,144,1181,72,1228,62,N,0
1254,2004,144,1210,72,1305,67,N,0
1255,2004,144,1242,100,1412,74,N,0
1256,2004,144,1462,79,1400,71,N,0
1257,2004,145,1163,87,1104,71,N,0
1258,2004,145,1329,64,1386,62,N,0
1259,2004,146,1181,66,1462,63,N,0
1260,2004,146,1210,79,1242,71,N,1
1261,2004,152,1163,79,1181,78,N,0
1262,2004,152,1210,67,1329,65,N,0
1263,2004,154,1163,82,1210,73,N,0
1264,2005,134,1324,79,1105,69,N,0
1265,2005,136,1112,66,1429,53,N,0
1266,2005,136,1130,85,1335,65,N,0
1267,2005,136,1153,76,1234,64,N,0
1268,2005,136,1211,74,1457,64,N,0
1269,2005,136,1228,67,1192,55,N,0
1270,2005,136,1246,72,1184,64,N,0
1271,2005,136,1305,61,1400,57,N,0
1272,2005,136,1328,84,1310,67,N,0
1273,2005,136,1334,79,1338,71,N,0
1274,2005,136,1403,78,1417,66,N,0
1275,2005,136,1412,82,1261,68,N,0
1276,2005,136,1428,60,1431,54,N,0
1277,2005,136,1448,70,1151,54,N,0
1278,2005,136,1449,88,1285,77,N,0
1279,2005,136,1452,63,1166,61,N,0
1280,2005,136,1454,83,1104,73,N,0
1281,2005,137,1137,64,1242,63,N,0
1282,2005,137,1163,77,1416,71,N,0
1283,2005,137,1181,57,1175,46,N,0
1284,2005,137,1196,67,1325,62,N,0
1285,2005,137,1210,80,1203,68,N,0
1286,2005,137,1235,64,1278,53,N,0
1287,2005,137,1257,68,1418,62,N,0
1288,2005,137,1277,89,1330,81,N,0
1289,2005,137,1280,93,1390,70,N,0
1290,2005,137,1301,75,1150,63,N,0
1291,2005,137,1314,96,1324,68,N,0
1292,2005,137,1329,63,1368,50,N,0
1293,2005,137,1356,65,1388,56,N,0
1294,2005,137,1436,60,1393,57,N,1
1295,2005,137,1437,55,1307,47,N,0
1296,2005,137,1458,57,1320,52,N,0
1297,2005,138,1112,85,1412,63,N,0
1298,2005,138,1228,71,1305,59,N,0
1299,2005,138,1246,69,1153,60,N,0
1300,2005,138,1403,71,1211,69,N,0
1301,2005,138,1428,67,1328,58,N,0
1302,2005,138,1449,97,1334,79,N,0
1303,2005,138,1452,111,1448,105,N,2
1304,2005,138,1454,83,1130,75,N,0
1305,2005,139,1181,63,1280,55,N,0
1306,2005,139,1257,76,1210,54,N,0
1307,2005,139,1277,72,1436,61,N,0
1308,2005,139,1301,65,1163,62,N,0
1309,2005,139,1314,92,1235,65,N,0
1310,2005,139,1329,85,1356,77,N,0
