,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
141233,2016,38,1131,80,1262,60,A,0
141234,2016,38,1225,78,1450,74,H,0
141235,2016,38,1235,83,1234,82,H,0
141236,2016,38,1245,73,1419,62,H,0
141237,2016,38,1283,88,1237,74,H,0
141238,2016,38,1312,92,1383,86,A,1
141239,2016,38,1336,81,1145,67,H,0
141240,2016,38,1361,84,1311,47,H,0
141241,2016,38,1371,78,1407,69,H,0
141242,2016,38,1380,68,1461,58,A,0
141243,2016,39,1295,69,1315,67,A,0
141244,2016,39,1338,84,1186,51,H,0
141245,2016,39,1395,73,1341,55,H,0
141246,2016,39,1404,72,1410,64,A,0
141247,2016,39,1434,71,1152,53,A,0
141248,2016,40,1103,81,1126,60,H,0
141249,2016,40,1114,66,1177,44,A,0
141250,2016,40,1116,83,1399,57,H,0
141251,2016,40,1119,90,1102,80,A,0
141252,2016,40,1129,74,1332,72,H,0
141253,2016,40,1138,80,1127,64,H,0
141254,2016,40,1139,94,1397,86,H,0
141255,2016,40,1141,79,1411,71,H,0
141256,2016,40,1143,63,1388,59,H,0
141257,2016,40,1151,61,1173,59,A,0
141258,2016,40,1160,92,1140,83,H,0
141259,2016,40,1162,65,1312,56,H,0
141260,2016,40,1163,75,1326,55,H,0
141261,2016,40,1166,90,1237,65,H,0
141262,2016,40,1167,77,1377,67,A,0
141263,2016,40,1172,87,1441,54,H,0
141264,2016,40,1174,70,1265,69,A,0
141265,2016,40,1178,95,1132,80,H,0
141266,2016,40,1182,67,1384,65,N,0
141267,2016,40,1188,74,1340,64,H,0
141268,2016,40,1191,95,1290,60,H,0
141269,2016,40,1201,71,1334,52,H,0
141270,2016,40,1203,83,1353,49,H,0
141271,2016,40,1205,73,1202,53,A,0
141272,2016,40,1207,87,1423,82,H,0
141273,2016,40,1209,68,1330,64,H,0
141274,2016,40,1221,90,1216,68,A,0
141275,2016,40,1228,83,1227,79,N,0
141276,2016,40,1231,105,1270,60,H,0
141277,2016,40,1236,85,1122,68,H,0
141278,2016,40,1241,69,1206,46,H,0
141279,2016,40,1242,82,1333,67,N,0
141280,2016,40,1245,84,1145,77,H,0
141281,2016,40,1246,72,1113,58,H,0
141282,2016,40,1248,90,1357,86,A,0
141283,2016,40,1249,73,1251,58,A,0
141284,2016,40,1254,80,1310,79,A,1
141285,2016,40,1256,91,1418,79,H,0
141286,2016,40,1257,86,1185,53,H,0
141287,2016,40,1258,82,1168,70,A,0
141288,2016,40,1266,57,1458,55,A,0
141289,2016,40,1267,96,1184,72,H,0
141290,2016,40,1268,77,1271,56,H,0
141291,2016,40,1272,89,1264,57,H,0
141292,2016,40,1276,80,1175,33,H,0
141293,2016,40,1277,58,1196,52,H,0
141294,2016,40,1279,75,1369,64,A,0
141295,2016,40,1282,72,1280,67,H,0
141296,2016,40,1292,88,1120,81,N,1
141297,2016,40,1298,68,1440,62,A,0
141298,2016,40,1305,79,1179,71,H,0
141299,2016,40,1307,76,1320,57,H,0
141300,2016,40,1318,75,1392,62,H,0
141301,2016,40,1324,76,1405,64,A,0
141302,2016,40,1325,76,1156,67,A,0
141303,2016,40,1328,96,1331,73,H,0
141304,2016,40,1329,62,1278,60,N,0
141305,2016,40,1336,54,1419,50,H,0
141306,2016,40,1337,72,1123,63,A,0
141307,2016,40,1339,81,1170,73,H,0
141308,2016,40,1343,78,1252,64,A,0
141309,2016,40,1344,74,1136,67,H,0
141310,2016,40,1345,95,1464,64,H,0
141311,2016,40,1347,92,1224,91,A,2
141312,2016,40,1350,77,1255,59,H,0
141313,2016,40,1351,82,1149,72,A,0
141314,2016,40,1354,81,1239,74,H,0
141315,2016,40,1356,74,1317,66,H,0
141316,2016,40,1359,86,1197,67,A,0
141317,2016,40,1373,78,1107,70,H,0
141318,2016,40,1387,75,1105,58,H,0
141319,2016,40,1390,64,1171,50,H,0
141320,2016,40,1394,85,1427,79,A,0
141321,2016,40,1398,64,1212,52,N,0
141322,2016,40,1400,84,1314,82,H,0
141323,2016,40,1401,78,1243,68,H,0
141324,2016,40,1414,73,1429,63,A,0
141325,2016,40,1416,75,1194,61,H,0
141326,2016,40,1417,71,1211,66,A,0
141327,2016,40,1420,75,1291,63,H,0
141328,2016,40,1424,73,1415,62,A,0
141329,2016,40,1430,100,1226,76,A,0
141330,2016,40,1442,64,1183,57,H,0
141331,2016,40,1449,92,1285,62,H,0
141332,2016,40,1455,67,1428,50,H,0
141333,2016,40,1462,65,1153,55,H,0
141334,2016,41,1104,51,1155,50,A,0
141335,2016,41,1106,63,1240,60,A,0
141336,2016,41,1112,88,1281,52,H,0
141337,2016,41,1130,91,1263,60,H,0
141338,2016,41,1131,64,1346,57,A,0
141339,2016,41,1159,75,1306,59,H,0
141340,2016,41,1176,69,1451,68,H,0
141341,2016,41,1187,71,1299,60,H,0
141342,2016,41,1195,77,1269,76,H,0
141343,2016,41,1199,75,1368,58,H,0
141344,2016,41,1200,92,1164,55,H,0
141345,2016,41,1222,105,1261,98,H,1
141346,2016,41,1229,63,1293,61,H,0
141347,2016,41,1235,78,1115,64,H,0
141348,2016,41,1275,72,1460,67,H,0
141349,2016,41,1284,73,1447,54,H,0
141350,2016,41,1286,91,1363,83,A,0
141351,2016,41,1294,73,1161,64,H,0
141352,2016,41,1297,81,1313,60,H,0
141353,2016,41,1301,65,1378,46,A,0
141354,2016,41,1303,108,1213,104,A,1
141355,2016,41,1304,70,1348,67,H,0
141356,2016,41,1321,77,1152,35,H,0
141357,2016,41,1323,81,1260,61,H,0
141358,2016,41,1338,72,1287,62,H,0
141359,2016,41,1355,86,1364,68,H,0
141360,2016,41,1371,72,1389,46,H,0
141361,2016,41,1385,84,1393,72,H,0
141362,2016,41,1386,66,1396,65,A,1
141363,2016,41,1402,68,1410,59,H,0
141364,2016,41,1409,70,1283,61,A,0
141365,2016,41,1412,79,1370,73,H,0
141366,2016,41,1421,80,1144,60,H,0
141367,2016,41,1425,68,1463,56,H,0
141368,2016,41,1437,76,1247,47,H,0
141369,2016,41,1439,88,1249,53,H,0
141370,2016,41,1443,75,1232,62,H,0
141371,2016,41,1450,84,1431,68,H,0
141372,2016,41,1452,100,1419,58,H,0
141373,2016,41,1461,62,1308,59,A,0
141374,2016,42,1157,71,1459,63,A,0
141375,2016,42,1162,78,1352,71,H,0
141376,2016,42,1167,69,1171,62,H,0
141377,2016,42,1216,80,1357,71,H,0
141378,2016,42,1264,71,1383,60,H,0
141379,2016,42,1267,92,1300,73,H,0
141380,2016,42,1316,94,1198,72,H,0
141381,2016,42,1317,78,1311,60,H,0
141382,2016,42,1367,66,1298,57,A,0
141383,2016,42,1379,57,1375,54,A,0
141384,2016,42,1388,93,1142,63,H,0
141385,2016,42,1398,93,1391,90,A,2
141386,2016,42,1408,63,1341,49,H,0
141387,2016,42,1441,97,1186,80,H,0
141388,2016,43,1120,78,1273,71,H,0
141389,2016,43,1151,80,1399,69,H,0
141390,2016,43,1153,75,1313,59,H,0
141391,2016,43,1155,69,1342,41,H,0
141392,2016,43,1181,99,1204,65,H,0
141393,2016,43,1184,80,1194,73,H,0
141394,2016,43,1197,67,1368,64,H,0
141395,2016,43,1210,77,1433,64,H,0
141396,2016,43,1213,88,1175,59,H,0
141397,2016,43,1223,72,1415,59,H,0
141398,2016,43,1272,72,1380,67,H,0
141399,2016,43,1275,64,1238,53,H,0
141400,2016,43,1276,77,1297,62,H,0
141401,2016,43,1279,99,1256,80,H,0
141402,2016,43,1284,83,1207,68,A,0
141403,2016,43,1321,78,1290,48,H,0
141404,2016,43,1329,73,1255,55,H,0
141405,2016,43,1332,78,1414,63,H,0
141406,2016,43,1360,61,1413,55,H,0
141407,2016,43,1365,69,1115,57,H,0
141408,2016,43,1376,79,1180,54,H,0
141409,2016,43,1384,67,1127,61,A,0
141410,2016,43,1390,79,1177,60,H,0
141411,2016,43,1400,67,1111,55,H,0
141412,2016,43,1417,89,1418,80,H,0
141413,2016,43,1421,84,1190,64,H,0
141414,2016,43,1448,81,1422,71,H,0
141415,2016,43,1453,93,1334,88,H,0
141416,2016,43,1458,64,1394,49,H,0
141417,2016,44,1104,72,1457,60,H,0
141418,2016,44,1112,92,1319,37,H,0
141419,2016,44,1113,66,1424,56,A,0
141420,2016,44,1114,77,1146,54,A,0
141421,2016,44,1154,99,1126,87,A,0
141422,2016,44,1156,60,1260,54,A,0
141423,2016,44,1176,81,1294,77,A,0
141424,2016,44,1182,83,1354,68,H,0
141425,2016,44,1187,78,1423,73,H,0
141426,2016,44,1189,91,1106,74,H,0
141427,2016,44,1199,90,1280,66,H,0
141428,2016,44,1201,76,1167,68,H,0
141429,2016,44,1222,73,1300,65,H,0
141430,2016,44,1229,72,1227,60,A,0
141431,2016,44,1233,83,1411,73,H,0
141432,2016,44,1257,94,1244,57,H,0
141433,2016,44,1261,78,1205,57,H,0
141434,2016,44,1269,103,1309,95,H,1
141435,2016,44,1278,70,1152,52,H,0
141436,2016,44,1283,85,1331,66,H,0
141437,2016,44,1295,73,1286,64,H,0
141438,2016,44,1301,76,1219,73,H,0
141439,2016,44,1307,79,1308,61,H,0
141440,2016,44,1314,96,1408,72,H,0
141441,2016,44,1316,80,1122,70,H,0
141442,2016,44,1326,67,1296,54,H,0
141443,2016,44,1350,77,1330,61,H,0
141444,2016,44,1374,86,1311,42,H,0
141445,2016,44,1378,88,1239,75,H,0
141446,2016,44,1388,92,1381,36,H,0
141447,2016,44,1397,81,1194,62,H,0
141448,2016,44,1402,62,1341,44,A,0
141449,2016,44,1403,79,1355,67,H,0
141450,2016,44,1404,82,1387,76,A,0
141451,2016,44,1412,96,1367,54,H,0
141452,2016,44,1428,99,1366,53,H,0
141453,2016,44,1436,75,1364,68,H,0
141454,2016,44,1443,79,1105,70,H,0
141455,2016,45,1169,77,1340,71,A,0
141456,2016,45,1191,84,1313,70,H,0
141457,2016,45,1292,83,1125,62,H,0
141458,2016,45,1299,61,1212,47,H,0
141459,2016,45,1317,87,1290,74,H,0
141460,2016,45,1325,72,1238,67,H,0
141461,2016,45,1343,77,1251,72,H,0
141462,2016,45,1352,69,1250,67,H,0
141463,2016,45,1374,105,1214,72,H,0
141464,2016,45,1377,92,1454,91,A,2
141465,2016,45,1392,86,1110,68,A,0
141466,2016,45,1398,89,1252,86,H,0
141467,2016,45,1425,101,1142,82,H,0
141468,2016,45,1452,86,1267,68,N,0
141469,2016,45,1460,71,1149,65,H,0
141470,2016,46,1140,98,1141,85,H,0
141471,2016,46,1148,83,1262,79,H,0
141472,2016,46,1151,78,1244,66,H,0
141473,2016,46,1160,85,1311,68,H,0
141474,2016,46,1190,87,1184,81,H,0
141475,2016,46,1192,69,1406,68,H,0
141476,2016,46,1213,52,1361,45,A,0
141477,2016,46,1230,73,1385,51,A,0
141478,2016,46,1256,83,1380,76,H,0
141479,2016,46,1258,77,1240,60,H,0
141480,2016,46,1279,85,1272,79,A,0
141481,2016,46,1305,72,1365,69,H,0
141482,2016,46,1330,77,1271,47,H,0
141483,2016,46,1332,94,1253,73,H,0
141484,2016,46,1333,82,1168,69,N,0
141485,2016,46,1337,79,1418,59,H,0
141486,2016,46,1356,88,1293,73,A,0
141487,2016,46,1358,75,1254,69,A,0
141488,2016,46,1362,96,1164,93,H,1
141489,2016,46,1375,72,1359,70,A,2
141490,2016,46,1376,65,1155,59,A,0
141491,2016,46,1399,77,1275,64,H,0
141492,2016,46,1404,74,1117,70,H,0
141493,2016,46,1415,60,1101,56,A,0
141494,2016,46,1447,76,1193,64,A,0
141495,2016,46,1448,83,1157,77,H,0
141496,2016,46,1450,78,1402,73,H,1
141497,2016,46,1451,92,1339,82,N,1
141498,2016,47,1102,67,1413,60,A,0
141499,2016,47,1107,65,1384,58,H,0
141500,2016,47,1112,82,1424,70,H,0
141501,2016,47,1113,98,1223,79,H,0
141502,2016,47,1130,69,1174,61,H,0
141503,2016,47,1138,80,1286,73,H,0
141504,2016,47,1139,74,1345,68,N,0
141505,2016,47,1143,84,1164,51,H,0
141506,2016,47,1144,101,1154,82,H,0
141507,2016,47,1145,84,1131,68,H,0
141508,2016,47,1150,82,1111,66,A,0
141509,2016,47,1152,77,1442,70,H,0
141510,2016,47,1153,69,1433,63,A,0
141511,2016,47,1156,67,1125,65,H,0
141512,2016,47,1160,95,1214,53,H,0
141513,2016,47,1173,70,1202,50,H,0
141514,2016,47,1178,95,1416,89,H,0
141515,2016,47,1182,72,1352,65,H,0
141516,2016,47,1189,79,1422,69,H,0
141517,2016,47,1196,72,1329,70,N,0
141518,2016,47,1199,64,1194,59,N,0
141519,2016,47,1200,70,1263,53,H,0
141520,2016,47,1203,87,1389,74,H,0
141521,2016,47,1206,75,1255,70,H,0
141522,2016,47,1208,75,1210,61,H,0
141523,2016,47,1209,66,1379,46,A,0
141524,2016,47,1211,86,1397,79,N,0
141525,2016,47,1222,81,1183,65,H,0
141526,2016,47,1224,103,1420,93,H,0
141527,2016,47,1228,91,1377,79,H,0
141528,2016,47,1231,80,1323,73,N,0
141529,2016,47,1232,76,1387,68,A,0
141530,2016,47,1234,70,1179,64,N,0
141531,2016,47,1236,95,1391,89,H,0
141532,2016,47,1237,82,1381,68,H,0
141533,2016,47,1242,88,1285,46,H,0
141534,2016,47,1243,61,1161,56,N,0
141535,2016,47,1250,76,1291,73,H,0
141536,2016,47,1257,78,1443,56,H,0
141537,2016,47,1260,64,1227,47,H,0
141538,2016,47,1261,100,1331,77,H,0
141539,2016,47,1268,82,1343,61,N,0
141540,2016,47,1273,69,1116,66,N,1
141541,2016,47,1274,85,1158,63,H,0
141542,2016,47,1276,105,1464,46,H,0
141543,2016,47,1277,78,1318,58,A,0
141544,2016,47,1280,69,1408,59,H,0
141545,2016,47,1296,78,1198,75,H,2
141546,2016,47,1297,79,1369,69,H,0
141547,2016,47,1301,73,1281,59,A,0
141548,2016,47,1306,76,1171,56,H,0
141549,2016,47,1308,73,1431,53,A,0
141550,2016,47,1314,89,1417,76,N,0
141551,2016,47,1316,87,1197,70,H,0
141552,2016,47,1320,81,1235,79,N,0
141553,2016,47,1321,78,1177,70,A,1
141554,2016,47,1324,97,1449,83,A,0
141555,2016,47,1326,74,1246,67,N,0
141556,2016,47,1328,87,1166,74,H,0
141557,2016,47,1333,76,1409,71,N,0
141558,2016,47,1336,63,1180,57,A,0
141559,2016,47,1339,65,1168,60,N,0
141560,2016,47,1344,73,1351,65,H,0
141561,2016,47,1347,69,1423,67,H,0
141562,2016,47,1348,79,1233,74,H,1
141563,2016,47,1349,90,1307,89,A,0
141564,2016,47,1355,56,1195,52,A,0
141565,2016,47,1371,80,1455,76,H,1
141566,2016,47,1382,64,1354,45,H,0
141567,2016,47,1386,79,1229,65,H,0
141568,2016,47,1393,67,1165,46,H,0
141569,2016,47,1396,78,1175,63,H,0
141570,2016,47,1398,81,1108,76,N,0
141571,2016,47,1400,75,1390,73,A,0
141572,2016,47,1401,80,1124,61,H,0
141573,2016,47,1403,94,1115,54,H,0
141574,2016,47,1405,102,1126,68,H,0
141575,2016,47,1412,79,1378,68,A,0
141576,2016,47,1421,79,1207,73,A,0
141577,2016,47,1428,77,1181,75,N,1
141578,2016,47,1430,83,1427,78,A,0
141579,2016,47,1434,74,1283,45,H,0
141580,2016,47,1435,80,1459,56,H,0
141581,2016,47,1438,86,1437,75,H,0
141582,2016,47,1439,87,1212,52,H,0
141583,2016,47,1457,88,1204,81,A,0
141584,2016,47,1461,76,1303,75,H,0
141585,2016,47,1462,85,1120,61,H,0
141586,2016,48,1114,84,1319,57,H,0
141587,2016,48,1122,92,1252,84,A,0
141588,2016,48,1129,90,1133,70,H,0
141589,2016,48,1157,68,1106,65,H,0
141590,2016,48,1163,88,1262,79,H,0
141591,2016,48,1186,74,1176,58,A,0
141592,2016,48,1191,85,1201,77,A,0
141593,2016,48,1241,67,1187,61,H,0
141594,2016,48,1264,78,1288,66,A,0
141595,2016,48,1265,89,1119,83,A,0
141596,2016,48,1271,79,1110,64,A,0
141597,2016,48,1284,73,1353,67,A,0
141598,2016,48,1287,60,1441,52,H,0
141599,2016,48,1312,83,1385,74,A,0
141600,2016,48,1338,94,1172,69,N,0
141601,2016,48,1359,69,1304,58,A,0
141602,2016,48,1370,67,1363,64,H,0
141603,2016,48,1383,64,1251,55,H,0
141604,2016,48,1392,71,1220,68,H,0
141605,2016,48,1394,80,1142,74,H,0
141606,2016,48,1395,80,1101,69,H,0
141607,2016,48,1460,83,1132,47,H,0
141608,2016,49,1103,84,1364,70,N,0
141609,2016,49,1131,78,1306,74,H,0
141610,2016,49,1161,89,1367,61,H,0
141611,2016,49,1166,105,1317,82,H,0
141612,2016,49,1185,73,1164,62,A,0
141613,2016,49,1189,86,1421,81,A,0
141614,2016,49,1199,75,1149,64,H,0
141615,2016,49,1210,75,1368,62,H,0
141616,2016,49,1211,99,1337,73,H,0
141617,2016,49,1213,78,1222,69,N,0
141618,2016,49,1221,76,1263,75,H,0
141619,2016,49,1239,68,1197,66,H,0
141620,2016,49,1240,79,1294,76,H,0
141621,2016,49,1254,66,1230,59,H,0
141622,2016,49,1260,72,1442,67,H,0
141623,2016,49,1266,91,1152,74,H,0
141624,2016,49,1267,90,1461,82,N,0
141625,2016,49,1295,67,1226,62,N,0
141626,2016,49,1303,80,1183,68,N,0
141627,2016,49,1308,76,1331,61,H,0
141628,2016,49,1313,85,1431,76,A,0
141629,2016,49,1314,94,1111,70,H,0
141630,2016,49,1321,103,1357,67,H,0
141631,2016,49,1323,87,1464,78,H,0
141632,2016,49,1325,65,1115,58,H,0
141633,2016,49,1332,72,1104,68,N,0
141634,2016,49,1333,82,1346,61,H,0
141635,2016,49,1334,73,1365,72,H,1
141636,2016,49,1339,87,1258,60,H,0
141637,2016,49,1344,90,1269,66,A,0
141638,2016,49,1356,65,1387,52,A,0
141639,2016,49,1380,68,1300,63,N,0
141640,2016,49,1388,74,1362,52,H,0
141641,2016,49,1390,70,1170,60,H,0
141642,2016,49,1404,70,1108,47,H,0
141643,2016,49,1405,95,1299,62,H,0
141644,2016,49,1414,63,1358,53,N,0
141645,2016,49,1418,79,1309,69,H,0
141646,2016,49,1425,70,1188,51,H,0
141647,2016,49,1429,94,1410,69,H,0
141648,2016,49,1440,76,1205,75,A,0
141649,2016,49,1452,84,1184,59,H,0
141650,2016,49,1456,78,1219,75,H,1
141651,2016,50,1112,85,1253,70,H,0
141652,2016,50,1113,80,1372,73,H,0
141653,2016,50,1116,97,1316,72,H,0
141654,2016,50,1117,77,1146,67,H,0
141655,2016,50,1120,83,1307,78,N,0
141656,2016,50,1122,84,1459,77,H,0
141657,2016,50,1130,64,1200,55,N,0
141658,2016,50,1139,88,1381,52,H,0
141659,2016,50,1141,72,1224,52,H,0
141660,2016,50,1142,88,1427,73,A,0
141661,2016,50,1145,108,1419,96,N,3
141662,2016,50,1151,77,1347,75,H,0
141663,2016,50,1158,86,1144,68,A,0
141664,2016,50,1160,71,1336,70,N,0
141665,2016,50,1167,78,1340,66,H,0
141666,2016,50,1171,78,1255,54,H,0
141667,2016,50,1173,64,1275,63,H,0
141668,2016,50,1177,82,1203,61,H,0
141669,2016,50,1179,87,1101,70,H,0
141670,2016,50,1180,53,1335,52,H,1
141671,2016,50,1187,98,1354,71,H,0
141672,2016,50,1191,91,1105,70,H,0
141673,2016,50,1193,94,1259,88,H,1
141674,2016,50,1196,89,1239,65,H,0
141675,2016,50,1198,66,1127,49,A,0
141676,2016,50,1204,78,1391,58,H,0
141677,2016,50,1206,71,1447,60,H,0
141678,2016,50,1207,62,1150,59,A,0
141679,2016,50,1208,71,1155,48,H,0
141680,2016,50,1209,64,1292,62,H,0
141681,2016,50,1213,85,1267,81,N,0
141682,2016,50,1217,85,1140,82,N,1
141683,2016,50,1218,68,1320,52,H,0
141684,2016,50,1220,68,1194,54,H,0
141685,2016,50,1222,94,1461,89,N,2
141686,2016,50,1225,68,1413,51,A,0
141687,2016,50,1229,66,1398,55,H,0
141688,2016,50,1231,99,1244,72,H,0
141689,2016,50,1232,73,1123,61,H,0
141690,2016,50,1234,85,1399,63,H,0
141691,2016,50,1235,81,1153,79,A,0
141692,2016,50,1236,89,1444,86,A,1
141693,2016,50,1241,73,1291,53,H,0
141694,2016,50,1242,70,1361,57,A,0
141695,2016,50,1243,63,1315,49,H,0
141696,2016,50,1256,66,1195,63,A,0
141697,2016,50,1257,75,1282,47,H,0
141698,2016,50,1261,79,1110,51,H,0
141699,2016,50,1265,84,1135,83,N,2
141700,2016,50,1272,84,1237,48,H,0
141701,2016,50,1274,95,1247,49,A,0
141702,2016,50,1277,99,1324,93,N,1
141703,2016,50,1279,83,1407,80,H,1
141704,2016,50,1295,68,1410,50,N,0
141705,2016,50,1298,62,1202,49,H,0
141706,2016,50,1300,57,1183,52,N,0
141707,2016,50,1301,58,1422,52,H,0
141708,2016,50,1303,74,1380,53,N,0
141709,2016,50,1304,81,1341,50,H,0
141710,2016,50,1311,84,1214,81,N,0
141711,2016,50,1318,77,1436,65,H,0
141712,2016,50,1326,64,1273,44,H,0
141713,2016,50,1328,88,1450,60,N,0
141714,2016,50,1330,71,1348,65,H,0
141715,2016,50,1343,89,1137,77,H,0
141716,2016,50,1345,68,1435,55,H,0
141717,2016,50,1350,74,1342,44,H,0
141718,2016,50,1364,80,1233,76,N,0
141719,2016,50,1369,78,1283,74,A,0
141720,2016,50,1371,66,1378,49,H,0
141721,2016,50,1373,73,1382,70,H,0
141722,2016,50,1374,90,1245,74,N,0
141723,2016,50,1375,74,1349,67,H,0
141724,2016,50,1376,75,1385,61,N,0
141725,2016,50,1386,79,1439,62,N,0
141726,2016,50,1392,75,1250,62,A,0
141727,2016,50,1393,82,1286,60,H,0
141728,2016,50,1397,76,1190,67,H,0
141729,2016,50,1403,65,1114,53,H,0
141730,2016,50,1408,59,1379,40,H,0
141731,2016,50,1409,90,1319,55,H,0
141732,2016,50,1414,80,1313,62,N,0
141733,2016,50,1415,63,1176,54,H,0
141734,2016,50,1416,101,1126,96,H,1
141735,2016,50,1417,67,1270,53,H,0
141736,2016,50,1423,102,1430,77,N,0
141737,2016,50,1424,103,1377,68,H,0
141738,2016,50,1428,105,1175,58,H,0
141739,2016,50,1429,69,1226,58,H,0
141740,2016,50,1431,87,1358,68,H,0
141741,2016,50,1433,90,1138,69,H,0
141742,2016,50,1437,78,1174,48,H,0
141743,2016,50,1438,63,1143,62,H,1
141744,2016,50,1443,79,1178,74,H,0
141745,2016,50,1449,79,1370,68,H,0
141746,2016,50,1451,99,1355,95,H,0
141747,2016,50,1455,98,1305,69,H,0
141748,2016,50,1457,92,1106,84,H,0
141749,2016,50,1460,65,1293,49,H,0
141750,2016,50,1462,78,1448,70,A,0
141751,2016,51,1103,78,1233,64,N,0
141752,2016,51,1107,65,1310,56,H,0
141753,2016,51,1124,85,1308,70,H,0
141754,2016,51,1132,62,1156,47,A,0
141755,2016,51,1140,96,1307,66,N,0
141756,2016,51,1145,83,1311,74,N,0
141757,2016,51,1163,99,1148,52,H,0
141758,2016,51,1172,81,1287,77,H,0
141759,2016,51,1210,76,1159,60,H,0
141760,2016,51,1211,85,1258,62,H,0
141761,2016,51,1214,75,1419,64,N,0
141762,2016,51,1217,69,1120,51,N,0
141763,2016,51,1226,76,1410,64,N,0
141764,2016,51,1228,68,1281,63,N,0
141765,2016,51,1257,98,1430,68,H,0
141766,2016,51,1276,96,1136,60,H,0
141767,2016,51,1280,93,1294,69,N,0
141768,2016,51,1284,78,1165,69,A,0
141769,2016,51,1320,63,1450,59,N,0
141770,2016,51,1328,84,1218,81,A,0
141771,2016,51,1336,75,1245,69,N,0
141772,2016,51,1338,79,1441,73,H,0
141773,2016,51,1339,87,1337,79,H,0
141774,2016,51,1351,71,1288,49,A,0
141775,2016,51,1353,72,1192,64,H,0
141776,2016,51,1360,81,1169,63,H,0
141777,2016,51,1362,89,1334,76,H,0
141778,2016,51,1374,70,1160,66,N,0
141779,2016,51,1388,81,1365,59,A,0
141780,2016,51,1389,56,1383,45,H,0
141781,2016,51,1395,53,1133,49,A,0
141782,2016,51,1406,91,1420,65,H,0
141783,2016,51,1423,76,1282,56,N,0
141784,2016,51,1425,100,1248,64,H,0
141785,2016,51,1429,76,1295,62,H,0
141786,2016,51,1454,74,1278,65,A,0
141787,2016,51,1458,84,1453,79,H,0
141788,2016,53,1140,84,1320,76,N,0
141789,2016,53,1218,79,1120,67,H,0
141790,2016,53,1328,83,1217,71,N,0
141791,2016,53,1450,82,1307,59,N,0
141792,2016,54,1246,75,1257,73,H,0
141793,2016,55,1193,101,1137,91,A,0
141794,2016,55,1266,84,1342,66,H,0
141795,2016,55,1268,87,1267,67,H,0
141796,2016,55,1321,74,1259,59,H,0
141797,2016,55,1326,73,1354,57,H,0
141798,2016,55,1355,65,1292,61,N,0
141799,2016,55,1393,80,1411,67,H,0
141800,2016,55,1433,85,1251,57,H,0
141801,2016,56,1113,75,1167,59,H,0
141802,2016,56,1119,91,1284,84,H,0
141803,2016,56,1125,85,1434,81,H,0
141804,2016,56,1135,81,1126,73,H,0
141805,2016,56,1139,92,1237,54,H,0
141806,2016,56,1143,86,1172,60,H,0
141807,2016,56,1162,72,1224,59,H,0
141808,2016,56,1165,65,1389,62,A,0
141809,2016,56,1166,102,1164,77,H,0
141810,2016,56,1181,105,1189,66,H,0
141811,2016,56,1185,88,1178,73,H,0
141812,2016,56,1198,65,1197,45,H,0
141813,2016,56,1213,86,1188,75,A,0
141814,2016,56,1220,80,1357,73,H,0
141815,2016,56,1222,76,1311,49,H,0
141816,2016,56,1233,77,1180,70,H,0
141817,2016,56,1256,77,1341,58,H,0
141818,2016,56,1314,96,1422,63,H,0
141819,2016,56,1324,101,1152,93,H,0
141820,2016,56,1353,89,1262,66,H,0
141821,2016,56,1364,83,1449,78,A,0
141822,2016,56,1370,80,1413,75,H,1
141823,2016,56,1377,89,1195,81,N,1
141824,2016,56,1388,65,1430,50,H,0
141825,2016,56,1392,83,1312,61,A,0
141826,2016,56,1394,74,1122,70,A,0
141827,2016,56,1395,75,1175,47,H,0
141828,2016,56,1415,81,1288,72,A,0
141829,2016,56,1423,106,1144,83,H,0
141830,2016,56,1437,77,1335,57,H,0
141831,2016,56,1453,78,1287,72,A,0
141832,2016,57,1104,67,1240,59,H,1
141833,2016,57,1107,71,1383,66,A,0
141834,2016,57,1123,63,1105,62,H,0
141835,2016,57,1124,72,1411,59,H,0
141836,2016,57,1127,62,1291,53,H,0
141837,2016,57,1138,99,1174,79,H,0
141838,2016,57,1150,111,1154,93,H,0
141839,2016,57,1151,80,1252,56,A,0
141840,2016,57,1163,71,1400,66,A,0
141841,2016,57,1184,76,1264,64,H,0
141842,2016,57,1199,73,1196,71,A,0
141843,2016,57,1203,67,1416,50,A,0
141844,2016,57,1208,79,1352,67,H,0
141845,2016,57,1210,73,1182,67,H,0
141846,2016,57,1218,77,1290,48,H,0
141847,2016,57,1226,84,1169,79,H,0
141848,2016,57,1230,82,1349,76,A,0
141849,2016,57,1234,83,1277,70,H,0
141850,2016,57,1239,69,1265,68,H,0
141851,2016,57,1242,78,1414,53,H,0
141852,2016,57,1243,75,1387,47,H,0
141853,2016,57,1263,98,1346,95,H,1
141854,2016,57,1269,83,1254,79,H,0
141855,2016,57,1272,77,1408,65,H,0
141856,2016,57,1274,76,1343,64,H,0
141857,2016,57,1281,78,1115,25,H,0
141858,2016,57,1296,70,1227,65,A,0
141859,2016,57,1301,72,1318,66,H,0
141860,2016,57,1317,69,1358,64,H,0
141861,2016,57,1323,73,1251,56,H,0
141862,2016,57,1329,61,1282,43,H,0
141863,2016,57,1330,68,1313,57,H,0
141864,2016,57,1340,89,1168,82,H,0
141865,2016,57,1345,61,1458,55,A,0
141866,2016,57,1374,81,1409,69,A,0
